url,page_type,title,title_len,meta_desc_len,canonical,word_count,h2,media,schema_types,schema_issues,url_issues,style_issues,ok_title,ok_meta,ok_canonical,ok_content,ok_schema,ok_url,ok_style,score,notes
https://floodbarrierpros.com/home-flood-barriers/jacksonville,service,"Home Flood Barriers in Jacksonville, Duval | Rubicon Flood Protection",69,176,https://floodbarrierpros.com/home-flood-barriers/jacksonville,930,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 69 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/jacksonville-beach,service,"Home Flood Barriers in Jacksonville Beach, Duval | Rubicon Flood Protection",75,182,https://floodbarrierpros.com/home-flood-barriers/jacksonville-beach,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 75 chars (want 30-60) || Meta 182 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/jasper,service,"Home Flood Barriers in Jasper, Hamilton | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/jasper,922,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/jensen-beach,service,"Home Flood Barriers in Jensen Beach, Martin | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/home-flood-barriers/jensen-beach,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/jupiter,service,"Home Flood Barriers in Jupiter, Palm | Rubicon Flood Protection",63,176,https://floodbarrierpros.com/home-flood-barriers/jupiter,938,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 63 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/key-biscayne,service,"Home Flood Barriers in Key Biscayne, Miami-Dade | Rubicon Flood Protection",74,181,https://floodbarrierpros.com/home-flood-barriers/key-biscayne,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 74 chars (want 30-60) || Meta 181 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/key-largo,service,"Home Flood Barriers in Key Largo, Monroe | Rubicon Flood Protection",67,174,https://floodbarrierpros.com/home-flood-barriers/key-largo,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 67 chars (want 30-60) || Meta 174 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/key-west,service,"Home Flood Barriers in Key West, Monroe | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/key-west,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/kissimmee,service,"Home Flood Barriers in Kissimmee, Osceola | Rubicon Flood Protection",68,175,https://floodbarrierpros.com/home-flood-barriers/kissimmee,930,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 68 chars (want 30-60) || Meta 175 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/labelle,service,"Home Flood Barriers in LaBelle, Hendry | Rubicon Flood Protection",65,172,https://floodbarrierpros.com/home-flood-barriers/labelle,930,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 65 chars (want 30-60) || Meta 172 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/lake-butler,service,"Home Flood Barriers in Lake Butler, Union | Rubicon Flood Protection",68,175,https://floodbarrierpros.com/home-flood-barriers/lake-butler,960,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 68 chars (want 30-60) || Meta 175 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/lake-city,service,"Home Flood Barriers in Lake City, Columbia | Rubicon Flood Protection",69,176,https://floodbarrierpros.com/home-flood-barriers/lake-city,964,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 69 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/lake-mary,service,"Home Flood Barriers in Lake Mary, Seminole | Rubicon Flood Protection",69,176,https://floodbarrierpros.com/home-flood-barriers/lake-mary,964,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 69 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/lake-placid,service,"Home Flood Barriers in Lake Placid, Highlands | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/home-flood-barriers/lake-placid,964,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/lake-worth-beach,service,"Home Flood Barriers in Lake Worth Beach, Palm | Rubicon Flood Protection",72,185,https://floodbarrierpros.com/home-flood-barriers/lake-worth-beach,998,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 185 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/lakeland,service,"Home Flood Barriers in Lakeland, Polk | Rubicon Flood Protection",64,171,https://floodbarrierpros.com/home-flood-barriers/lakeland,930,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 64 chars (want 30-60) || Meta 171 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/largo,service,"Home Flood Barriers in Largo, Pinellas | Rubicon Flood Protection",65,172,https://floodbarrierpros.com/home-flood-barriers/largo,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 65 chars (want 30-60) || Meta 172 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/leesburg,service,"Home Flood Barriers in Leesburg, Lake | Rubicon Flood Protection",64,171,https://floodbarrierpros.com/home-flood-barriers/leesburg,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 64 chars (want 30-60) || Meta 171 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/live-oak,service,"Home Flood Barriers in Live Oak, Suwannee | Rubicon Flood Protection",68,175,https://floodbarrierpros.com/home-flood-barriers/live-oak,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 68 chars (want 30-60) || Meta 175 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/longwood,service,"Home Flood Barriers in Longwood, Seminole | Rubicon Flood Protection",68,175,https://floodbarrierpros.com/home-flood-barriers/longwood,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 68 chars (want 30-60) || Meta 175 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/lynn-haven,service,"Home Flood Barriers in Lynn Haven, Bay | Rubicon Flood Protection",65,172,https://floodbarrierpros.com/home-flood-barriers/lynn-haven,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 65 chars (want 30-60) || Meta 172 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/macclenny,service,"Home Flood Barriers in Macclenny, Baker | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/macclenny,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/madison,service,"Home Flood Barriers in Madison, Madison | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/madison,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/maitland,service,"Home Flood Barriers in Maitland, Orange | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/maitland,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/marathon,service,"Home Flood Barriers in Marathon, Monroe | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/marathon,914,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/marco-island,service,"Home Flood Barriers in Marco Island, Collier | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/home-flood-barriers/marco-island,944,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/margate,service,"Home Flood Barriers in Margate, Broward | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/margate,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/marianna,service,"Home Flood Barriers in Marianna, Jackson | Rubicon Flood Protection",67,174,https://floodbarrierpros.com/home-flood-barriers/marianna,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 67 chars (want 30-60) || Meta 174 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/melbourne,service,"Home Flood Barriers in Melbourne, Brevard | Rubicon Flood Protection",68,175,https://floodbarrierpros.com/home-flood-barriers/melbourne,922,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 68 chars (want 30-60) || Meta 175 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/merritt-island,service,"Home Flood Barriers in Merritt Island, Brevard | Rubicon Flood Protection",73,180,https://floodbarrierpros.com/home-flood-barriers/merritt-island,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 73 chars (want 30-60) || Meta 180 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/miami,service,"Home Flood Barriers in Miami, Miami-Dade | Rubicon Flood Protection",67,174,https://floodbarrierpros.com/home-flood-barriers/miami,926,4,0,"FAQPage,Question,Answer,BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 67 chars (want 30-60) || Meta 174 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/miami-beach,service,"Home Flood Barriers in Miami Beach, Miami-Dade | Rubicon Flood Protection",73,180,https://floodbarrierpros.com/home-flood-barriers/miami-beach,952,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 73 chars (want 30-60) || Meta 180 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/middleburg,service,"Home Flood Barriers in Middleburg, Clay | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/middleburg,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/miramar,service,"Home Flood Barriers in Miramar, Broward | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/miramar,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/miramar-beach,service,"Home Flood Barriers in Miramar Beach, Walton | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/home-flood-barriers/miramar-beach,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/moore-haven,service,"Home Flood Barriers in Moore Haven, Glades | Rubicon Flood Protection",69,176,https://floodbarrierpros.com/home-flood-barriers/moore-haven,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 69 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/mount-dora,service,"Home Flood Barriers in Mount Dora, Lake | Rubicon Flood Protection",66,173,https://floodbarrierpros.com/home-flood-barriers/mount-dora,964,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 66 chars (want 30-60) || Meta 173 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/naples,service,"Home Flood Barriers in Naples, Collier | Rubicon Flood Protection",65,172,https://floodbarrierpros.com/home-flood-barriers/naples,942,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 65 chars (want 30-60) || Meta 172 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/neptune-beach,service,"Home Flood Barriers in Neptune Beach, Duval | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/home-flood-barriers/neptune-beach,968,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/new-port-richey,service,"Home Flood Barriers in New Port Richey, Pasco | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/home-flood-barriers/new-port-richey,998,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/new-smyrna-beach,service,"Home Flood Barriers in New Smyrna Beach, Volusia | Rubicon Flood Protection",75,182,https://floodbarrierpros.com/home-flood-barriers/new-smyrna-beach,1002,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 75 chars (want 30-60) || Meta 182 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/niceville,service,"Home Flood Barriers in Niceville, Okaloosa | Rubicon Flood Protection",69,176,https://floodbarrierpros.com/home-flood-barriers/niceville,946,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 69 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/north-miami,service,"Home Flood Barriers in North Miami, Miami-Dade | Rubicon Flood Protection",73,180,https://floodbarrierpros.com/home-flood-barriers/north-miami,972,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 73 chars (want 30-60) || Meta 180 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/north-miami-beach,service,"Home Flood Barriers in North Miami Beach, Miami-Dade | Rubicon Flood Protection",79,186,https://floodbarrierpros.com/home-flood-barriers/north-miami-beach,994,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 79 chars (want 30-60) || Meta 186 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/north-port,service,"Home Flood Barriers in North Port, Sarasota | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/home-flood-barriers/north-port,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/ocala,service,"Home Flood Barriers in Ocala, Marion | Rubicon Flood Protection",63,170,https://floodbarrierpros.com/home-flood-barriers/ocala,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 63 chars (want 30-60) || Meta 170 chars (want 110-165)"
https://floodbarrierpros.com/home-flood-barriers/ocoee,service,"Home Flood Barriers in Ocoee, Orange | Rubicon Flood Protection",63,170,https://floodbarrierpros.com/home-flood-barriers/ocoee,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 63 chars (want 30-60) || Meta 170 chars (want 110-165)"
